"x","y"
943315.6,1944166.5
943327.5,1944181.6
943337.5,1944190.6
943344.4,1944203.7
943363.1,1944268.7
943390.6,1944357.9
943392.6,1944364.9
943396.6,1944365.9
943455.6,1944352.2
943476.6,1944347.3
943531.7,1944334.6
943545.7,1944331.7
943577.7,1944323.8
943619.7,1944319.1
943652.7,1944320.3
943666.6,1944328.3
943672.6,1944338.4
943676.5,1944350.4
943672.4,1944368.3
943637.3,1944402.1
943637.3,1944402.1
943612.2,1944424
943565.9,1944470.7
943496.6,1944543.3
943496.6,1944543.3
943456.4,1944579.1
943428.3,1944605
943399.1,1944632.8
943305.6,1944730.3
943305.6,1944730.3
943257.4,1944776
943254.4,1944779
943254.4,1944781
943306,1944855.2
943350.6,1944921.4
943350.6,1944921.4
943356.6,1944930.4
943364.6,1944923.5
943424.9,1944868.8
943446.9,1944854
943466,1944847.1
943466,1944847.1
943502,1944836.3
943620.1,1944810.9
943620.1,1944810.9
943684.2,1944796.2
943730.2,1944787.5
943744.2,1944789.6
943753.1,1944793.6
943756.1,1944802.6
943754,1944819.6
943739.8,1944854.5
943739.8,1944854.5
943691.3,1944964.2
943667,1945017.1
943637.7,1945071.9
943637.7,1945071.9
943545.7,1945265.3
943545.7,1945265.3
943489.1,1945384
943498.1,1945385
943509.1,1945393.1
943509.1,1945393.1
943550.9,1945422.3
943558.8,1945432.3
943597.6,1945470.5
943652.6,1945470.8
943658.6,1945463.9
943658.6,1945463.9
943663.8,1945427.9
943667.9,1945414.9
943673.1,1945372
943680.2,1945359
943680.2,1945359
943695.3,1945326.1
943715.5,1945293.2
943735.6,1945268.3
943743.7,1945262.4
943739.8,1945237.4
943730,1945204.3
943730,1945204.3
943727,1945198.3
943725.1,1945185.3
943746.3,1945142.4
943765.5,1945098.6
943765.5,1945098.6
943770.6,1945082.6
943782.8,1945053.7
943783.9,1945027.7
943785.9,1945021.7
943790,1945007.7
943790,1945007.7
943791.1,1944992.7
943831.4,1944934
943831.4,1944934
943846.5,1944913.1
943853.5,1944904.1
943904.7,1944863.4
943904.7,1944863.4
943920.8,1944848.5
943963,1944809.7
944009.2,1944765
944002.3,1944748.9
944002.3,1944748.9
943999.3,1944746.9
943940.3,1944759.6
943870.2,1944773.2
943825.2,1944782
943825.2,1944782
943797.2,1944785.8
943729.1,1944799.5
943695.1,1944807.3
943644.1,1944819
943644.1,1944819
943512,1944846.3
943479.9,1944855.1
943479.9,1944855.1
943466.9,1944858.1
943443.8,1944872.9
943371.5,1944934.5
943357.5,1944941.4
943348.5,1944940.4
943338.6,1944933.4
943314.8,1944898.2
943314.8,1944898.2
943293.9,1944865.1
943244.3,1944792.9
943242.4,1944783.9
943243.4,1944774.9
943246.5,1944768.9
943257.5,1944761
943257.5,1944761
943394.2,1944622.8
943500.7,1944520.4
943500.7,1944520.4
943611.2,1944408
943611.2,1944408
943662.5,1944359.3
943612.5,1944356
943416.4,1944395
943397.4,1944396.9
943391.4,1944391.8
943386.4,1944385.8
943380.5,1944367.8
943329.4,1944206.6
943310.5,1944196.5
