"x","y"
947960.3,1939170
947963.3,1939179
947961.3,1939186
947955.2,1939193
947917.2,1939208.8
947826.1,1939220.3
947786.1,1939231.1
947714.9,1939270.7
947689.9,1939273.5
947682.9,1939273.5
947666.9,1939270.4
947657,1939263.4
947633,1939258.2
947633,1939258.2
947582.1,1939251
947474.1,1939247.4
947474.1,1939247.4
947415.1,1939248.1
947401.2,1939243
947332.4,1939202.7
947285.5,1939181.4
947285.5,1939181.4
947164.8,1939144.8
947139.3,1939236.6
947139.3,1939236.6
946835.4,1940174.7
946835.4,1940174.7
946740.8,1940495.1
946724.1,1940627.9
946724.7,1940706.9
946724.7,1940706.9
946726.5,1940748.9
946760.4,1941130.9
946772.5,1941297.9
946768.5,1941310.9
946759.4,1941325.8
946742.3,1941337.7
946697.3,1941347.5
946697.3,1941347.5
946625.2,1941362.1
946590.2,1941370.9
946482.1,1941395.3
946393.1,1941413.9
946377.1,1941414.8
946273.1,1941423.2
946273.1,1941423.2
946212.1,1941423.9
946083.1,1941431.2
946066.1,1941433.1
945996.1,1941435.8
945918.1,1941442.3
945870.1,1941442.1
945866.1,1941447.1
945831.6,1941546.8
945831.6,1941546.8
945780.8,1941691.5
945715.8,1941890.1
945715.8,1941890.1
945645.7,1942099.6
945645.7,1942099.6
945571.6,1942311.2
945571.6,1942311.2
945502.6,1942511.7
945492.4,1942545.7
945493.4,1942548.7
945496.4,1942551.7
945534.3,1942565.9
945534.3,1942565.9
945623.1,1942597.3
945656,1942609.5
945669,1942614.6
945670.9,1942630.6
945645.3,1942739.4
945640.3,1942741.4
945625.3,1942745.3
945607.3,1942751.2
945570.4,1942735
945457.7,1942680.4
945444.7,1942675.4
945439.8,1942668.3
945438.8,1942657.3
945456.1,1942613.5
945456.1,1942613.5
945467.3,1942573.5
945483.6,1942516.6
945542.4,1942344
945542.4,1942344
945605.4,1942164.4
945639.9,1942068.6
945639.9,1942068.6
945707,1941859.1
945707,1941859.1
945722.2,1941816.2
945762.8,1941691.4
945848.1,1941445
945859.2,1941432
945870.2,1941425.1
945883.2,1941423.2
945911.2,1941421.3
946071.2,1941413.2
946260.2,1941404.2
946260.2,1941404.2
946390.2,1941393.9
946582.3,1941350.9
946582.3,1941350.9
946733.4,1941319.7
946743.5,1941312.8
946737.8,1941242.8
946737.8,1941242.8
946730.3,1941156.7
946726.8,1941068.8
946727.6,1940914.8
946715.3,1940774.8
946715.3,1940774.8
946710.7,1940706.8
946711.1,1940619.8
946726.8,1940493
946873.3,1940019.9
946873.3,1940019.9
947027,1939490.9
947027,1939490.9
947130.7,1939154.6
947137.8,1939138.7
947154.9,1939130.8
947172.9,1939128.9
947306.6,1939168.5
947306.6,1939168.5
947404.3,1939221
947459.2,1939237.3
947488.2,1939238.5
947488.2,1939238.5
947577.1,1939238
947616.1,1939242.2
947659,1939255.4
947702,1939255.6
947756.1,1939227.9
947756.1,1939227.9
947795.2,1939207.1
947858.2,1939197.5
947909.3,1939190.7
947936.3,1939181.9
947933.3,1939171.9
947937.4,1939165.9
947944.4,1939159.9
947951.4,1939157
