"x","y"
959842,1965723.3
959895,1965728.6
959906,1965723.6
959914,1965713.7
959921.4,1965650.8
959921.4,1965650.8
959968.6,1965236.2
959967.4,1965082.2
959965.6,1965041.2
959965.6,1965041.2
959963.8,1964999.2
959948.4,1964895.2
959870.4,1964342
959870.4,1964342
959802,1963858.8
959802,1963858.8
959749,1963469.6
959749,1963469.6
959699,1963108.5
959699,1963108.5
959637.3,1962681.3
959617.9,1962562.3
959605.3,1962495.2
959583.6,1962437.1
959484.7,1962243.7
959484.7,1962243.7
959255.3,1961755.6
959255.3,1961755.6
958957.7,1961138.3
958957.7,1961138.3
958772.9,1960751.4
958772.9,1960751.4
958674.9,1960564
958604.3,1960482.6
958447.4,1960295.9
958447.4,1960295.9
958192.1,1960001.6
958192.1,1960001.6
958098.7,1959891.1
958006.3,1959787.7
958006.3,1959787.7
957957.6,1959733.5
957933.9,1959664.4
957930.2,1959613.4
957934.5,1959551.4
957952.4,1959396.5
958021.5,1959176
958021.5,1959176
958231,1958497.4
958231,1958497.4
958412,1957918.5
958412,1957918.5
958486.3,1957672
958499.6,1957613.1
958517.6,1957246.3
958517.6,1957246.3
958522.1,1957150.4
958536.8,1957007.5
958541.2,1956946.6
958532.1,1956775.6
958528.3,1956737.6
958508.5,1956702.5
958371.6,1956507.8
958371.6,1956507.8
958277.2,1956401.4
958006.7,1956134
958006.7,1956134
957937,1956086.7
957868.2,1956041.3
957847.3,1956020.2
957834.5,1955998.2
957824.6,1955968.1
957809.9,1955910.1
957795.4,1955827
957780.6,1955593
957780.6,1955593
957771.4,1955457
957749.7,1955388.9
957719.1,1955321.8
957484.5,1955065.6
957484.5,1955065.6
957415,1954993.3
957347.2,1954942
957281.5,1954904.6
957128.7,1954880.8
957073.8,1954857.5
957023,1954827.3
956831.7,1954704.3
956667.3,1954604.5
956667.3,1954604.5
956421.1,1954475.2
956154.8,1954347.8
956094.1,1954307.5
956043.3,1954260.3
955990.8,1954186
955971.8,1954175.9
955948.8,1954175.8
955929.9,1954164.7
955918,1954147.7
955916.1,1954125.6
955922.2,1954109.7
955932.3,1954097.7
955949.3,1954088.8
955961.3,1954086.9
955974.9,1953981
955974.9,1953981
956003.8,1953797.2
956021.6,1953642.4
956021.6,1953642.4
956026,1953576.4
956033.6,1953263.6
956033.6,1953263.6
956035.5,1953110.7
956040.5,1953096.7
956049.6,1953086.7
956066.6,1953078.8
956132.6,1953074.2
956132.6,1953074.2
956209.6,1953063.6
956237.7,1953053.8
956266.8,1953035.9
956286.9,1953018
956344.2,1952946.4
956405.6,1952860.7
956405.6,1952860.7
956585.9,1952612.8
956585.9,1952612.8
956612.1,1952576.9
956640.3,1952527.1
956652.5,1952490.2
956672.8,1952441.3
956684,1952396.4
956681.3,1952345.4
956672.6,1952287.3
956659.8,1952250.3
956603.4,1952133
956587.6,1952107
956587.6,1952107
956535.1,1952016.7
956506.5,1951932.6
956485.9,1951867.5
956485.9,1951867.5
956471.1,1951820.4
956449.3,1951789.3
956422.4,1951766.2
956320.6,1951739.7
956171.9,1951694.9
956171.9,1951694.9
956123,1951681.7
956016.2,1951651.1
955825.6,1951595.1
955825.6,1951595.1
955651.9,1951550.2
955530.1,1951516.6
955530.1,1951516.6
955386.4,1951473.8
955273.6,1951444.2
955210.7,1951434.9
955114.7,1951435.4
955114.7,1951435.4
955036.7,1951436
954949.7,1951453.5
954898.7,1951454.2
954853.7,1951450
954498,1951411.1
954498,1951411.1
954295.2,1951389.1
954250.3,1951372.8
954209.5,1951343.6
954149.7,1951308.3
954056,1951261.8
953998.1,1951237.5
953964.3,1951218.4
953941.4,1951199.2
953872.9,1951111.9
953858.9,1951100.8
953858.9,1951100.8
953828,1951079.7
953529.9,1950945.2
953506.9,1950943
953484.9,1950947.9
953468.8,1950958.8
953458.7,1950972.8
953453.6,1950993.7
953455.5,1951013.7
953543.8,1951138.2
953543.8,1951138.2
953590.5,1951201.4
953602.3,1951227.4
953623.9,1951301.5
953636.8,1951331.6
953681.5,1951372.8
953724.3,1951418
953783.3,1951600.3
953783.3,1951600.3
953818.7,1951707.4
953842.2,1951798.5
953849.7,1951893.5
953850,1952407.3
953839.9,1952421.3
953820.9,1952425.2
953802.9,1952420.1
953795,1952407
953795.8,1951890.2
953790.2,1951802.2
953774.6,1951726.2
953715.6,1951546.9
953715.6,1951546.9
953709.7,1951523.9
953676.2,1951427.7
953659.4,1951392.7
953620.6,1951371.5
953605.7,1951356.4
953593.8,1951331.4
953577.9,1951318.3
953546,1951304.1
953477,1951295.7
953477,1951295.7
953136.3,1951269.9
953107.4,1951256.8
953096.5,1951235.7
953096.6,1951205.8
953106.8,1951184.8
953111.8,1951172.9
953115.9,1951148.9
953115.9,1951148.9
953116.1,1951117.9
953109.3,1951076.9
953100.5,1951049.8
953086.6,1951023.8
953061.7,1951001.7
953044.9,1950969.6
953042.1,1950937.6
953041.2,1950918.6
953041.2,1950918.6
953040.3,1950905.6
953031.4,1950874.5
953009.6,1950840.4
952979.9,1950797.3
952934.2,1950735.1
952921.3,1950725
952903.3,1950719.9
952873.3,1950711.8
952853.4,1950702.7
952853.4,1950702.7
952808.5,1950682.4
952775.7,1950657.3
952711,1950600.9
952576.8,1950454.3
952515.2,1950396
952515.2,1950396
952466.4,1950350.7
952363,1950249.2
952345.1,1950227.1
952246,1950071.7
952222.2,1950038.5
952188.4,1950003.4
952188.4,1950003.4
952113.8,1949918
951947.8,1949743.2
951947.8,1949743.2
951844.4,1949636.7
951829.5,1949627.6
951674.7,1949593.8
951674.7,1949593.8
951551.9,1949573.2
951521.9,1949563
951502,1949549.9
951479.2,1949516.8
951398.9,1949399.4
951362.1,1949350.2
951224.8,1949227.6
951095.5,1949105.9
951095.5,1949105.9
950912.4,1948948
950830.7,1948896.6
950737.1,1948836.1
950609.6,1948740.5
950108.9,1948356
949704.7,1948042.9
949469.8,1947847.8
949310.5,1947725
949100.4,1947562.9
949100.4,1947562.9
948781.9,1947317.3
948781.9,1947317.3
948522,1947116
948476.2,1947079.8
948463.3,1947071.7
948260.2,1946913.7
948242.4,1946876.6
948116,1946775
948041.3,1946724.6
947985.4,1946698.3
947659.3,1946559.6
947602.5,1946534.4
947602.5,1946534.4
947059.9,1946300.6
947059.9,1946300.6
946470.5,1946046.5
946398.7,1946008.2
946340.9,1945971.9
946340.9,1945971.9
945987.2,1945755.1
945987.2,1945755.1
945918.5,1945700.7
945541.4,1945366.9
945541.4,1945366.9
945356.4,1945197
944958.4,1944847
944899.7,1944798.7
944730.3,1944697.8
944730.3,1944697.8
944582.8,1944612.1
944528.9,1944595.8
944487.9,1944592.6
944443.9,1944601.3
944207.6,1944668.1
944151.6,1944675.8
944151.6,1944675.8
944100.6,1944676.5
944066.7,1944669.3
944038.8,1944658.2
943990,1944624.9
943765.2,1944399.8
943728.4,1944373.6
943697.5,1944355.5
943665.5,1944346.3
943635.6,1944342.2
943588.6,1944343.9
943444.5,1944378.1
943444.5,1944378.1
943178.3,1944436.7
943146.3,1944436.5
942999.4,1944428.7
942999.4,1944428.7
942947.4,1944429.5
942895.4,1944438.2
942863.3,1944451
942792.1,1944495.6
942705.9,1944532.2
942671.9,1944541
942621.9,1944549.7
942563.9,1944549.4
942389.1,1944530.5
942333.1,1944518.2
942297.3,1944500
942271.4,1944478.9
942202.7,1944424.5
942153.9,1944393.3
942063.2,1944344.8
942063.2,1944344.8
941887.7,1944248.9
941887.7,1944248.9
941837.9,1944221.7
941778.1,1944191.4
941609.6,1944099.5
941609.6,1944099.5
941538.9,1944057.1
941456.2,1944008.7
941429.2,1943999.6
941404.3,1943996.5
941323.3,1943995
941323.3,1943995
941073.4,1943994.7
941073.4,1943994.7
940839.5,1943993.5
940839.5,1943993.5
940440.6,1943994.4
940401.7,1943991.2
940366.7,1943984
940253.9,1943952.4
940216,1943940.2
940216,1943940.2
940198.1,1943932.1
940097.3,1943886.6
940050.5,1943856.3
940028.6,1943838.2
939975.9,1943790
939965.9,1943791.9
939943.8,1943809.8
939941.8,1943817.8
939943.7,1943827.8
939973.5,1943858.9
939973.5,1943858.9
940026.6,1943847.2
940040.6,1943842.3
940053.6,1943841.4
940067.6,1943844.4
940106.4,1943869.6
940207.2,1943915.1
940258,1943934.4
940304.9,1943947.7
940304.9,1943947.7
940372.8,1943966
940407.8,1943973.2
940450.7,1943975.4
940844.6,1943975.5
940844.6,1943975.5
941080.5,1943975.8
941080.5,1943975.8
941249.4,1943976.6
941249.4,1943976.6
941392.4,1943977.4
941430.4,1943977.6
941464.3,1943984.8
941493.2,1943996.9
941570,1944036.3
941717.5,1944120.1
941717.5,1944120.1
941871,1944199.9
941954.7,1944246.3
941954.7,1944246.3
942167,1944360.4
942206.9,1944386.6
942206.9,1944386.6
942229.8,1944402.7
942310.4,1944465.1
942336.3,1944483.2
942385.2,1944494.5
942559.1,1944513.4
942615.1,1944515.7
942660.1,1944507.9
942698.1,1944497.1
