"x","y"
965069.7,1957165.2
964963.6,1957190.6
964875.4,1957225.1
964875.4,1957225.1
964839.3,1957238.9
964826.4,1957237.9
964812.4,1957230.8
964804.5,1957212.8
964800.8,1957152.8
964807.9,1957138.8
964819.9,1957128.9
964837,1957123
964870,1957110.1
964870,1957110.1
964906.1,1957097.3
964986.2,1957063.8
965041.3,1957040.1
965165.6,1956988.7
965165.6,1956988.7
965238.7,1956958.1
965260.8,1956946.3
965360.1,1956873.8
965365.1,1956866.9
965338.4,1956814.7
965321.6,1956787.7
965271.9,1956723.4
965271.9,1956723.4
965195.5,1956624
965187.6,1956610
965180.6,1956596
965175.7,1956578
965177.9,1956553
965195.5,1956430.1
965202.7,1956396.2
965214.8,1956370.2
965246.2,1956298.4
965246.2,1956298.4
965283.7,1956206.7
965320.1,1956124.9
965320.1,1956124.9
965343.4,1956071
965389.9,1955969.3
965405.2,1955916.4
965405.2,1955916.4
965413.5,1955860.5
965417.9,1955777.5
965417,1955762.5
965383,1955765.3
965383,1955765.3
965228,1955779.5
965146.1,1955766.1
965048.2,1955751.6
965048.2,1955751.6
964972.3,1955740.2
964794.5,1955704.2
964689.7,1955677.7
964521,1955630.8
964521,1955630.8
964306.4,1955572.7
964306.4,1955572.7
963911.1,1955460.6
963911.1,1955460.6
963804.3,1955431.1
963448.1,1955317.2
963424.1,1955303.1
963413.2,1955292
963406.3,1955281
963406.4,1955264
963418.6,1955216.1
963447.4,1955066.3
963447.4,1955066.3
963477.2,1954911.5
963488.4,1954868.6
963496.7,1954821.7
963513.1,1954737.8
963513.1,1954737.8
963532.6,1954651.9
963562.4,1954495.1
963562.4,1954495.1
963575.8,1954421.2
963587.9,1954397.3
963632.8,1954217.6
963632.8,1954217.6
963637.9,1954196.6
963645.1,1954163.7
963652.3,1954117.7
963657.7,1954043.8
963654.9,1954008.8
963654.9,1954008.8
963648.5,1953891.8
963664.1,1953787.9
963664.1,1953787.9
963675.6,1953697
963665,1953619
963665,1953619
963658.2,1953574
963596.2,1953579.6
963596.2,1953579.6
963410.2,1953602.6
963410.2,1953602.6
963291.1,1953615
963244.1,1953620.8
963223.2,1953616.6
963211.2,1953612.6
963202.2,1953605.5
963195.3,1953596.5
963134,1953470.2
963120.1,1953447.1
963107.2,1953430.1
962998.8,1953323.5
962998.8,1953323.5
962957,1953281.3
962939.2,1953246.3
962927.4,1953215.2
962914.5,1953195.1
962904.6,1953183.1
962873.7,1953160.9
962860.8,1953152.9
962852.8,1953145.8
962844.9,1953134.8
962840.9,1953122.8
962839,1953106.8
962843.1,1953090.8
962852.2,1953076.9
962865.2,1953065.9
962883.3,1953046
962904.7,1952791.2
962904.7,1952791.2
962912.2,1952688.3
962912.5,1952631.3
962907.8,1952583.3
962900.8,1952578.3
962888.8,1952578.2
962645.7,1952604.9
962616.7,1952612.8
962333.7,1952639.3
962333.7,1952639.3
962066.6,1952663.8
962066.6,1952663.8
961854.6,1952684.7
961854.6,1952684.7
961737.6,1952698.1
961680.6,1952702.8
961620.6,1952703.5
961620.6,1952703.5
961437.6,1952708.5
961253.7,1952710.5
961253.7,1952710.5
961028.7,1952714.3
961028.7,1952714.3
960945.8,1952716.9
960931.7,1952728.8
960937.3,1952796.8
960937.3,1952796.8
960958.8,1953091.8
960958.8,1953091.8
960965.4,1953163.8
960960.3,1953186.8
960946.2,1953200.7
960928.2,1953204.6
960905.2,1953201.5
960762.9,1953085.8
960762.9,1953085.8
960619.5,1952969
960554.9,1952901.7
960554.9,1952901.7
960534.1,1952874.6
960468.6,1952784.3
960449.6,1952783.2
960343.2,1952860.6
960343.2,1952860.6
960115.4,1953025.3
960115.4,1953025.3
960060.2,1953066
959932.8,1953147.3
959847.6,1953201.9
959814.5,1953216.7
959756.3,1953256.4
959684,1953317
959664.9,1953345.8
959664.9,1953345.8
959628.6,1953402.6
959615.5,1953420.6
959600.5,1953428.5
959584.5,1953425.4
959441.8,1953371.7
959441.8,1953371.7
959318.2,1953319
959264.2,1953307.7
959219.3,1953307.5
958982.3,1953308.2
958982.3,1953308.2
958704.4,1953305.8
958671.5,1953301.6
958638.5,1953295.4
958614.6,1953287.3
958360.1,1953198
958360.1,1953198
957947.1,1953048.8
957947.1,1953048.8
957711.8,1952925.6
957575.2,1952868.9
957575.2,1952868.9
957392.6,1952792
957237,1952745.2
956953.6,1952637.7
956953.6,1952637.7
956892.8,1952616.4
956819.9,1952595
956709.1,1952573.4
956665.1,1952574.2
956603.2,1952551.9
956592.2,1952548.8
956571.2,1952547.7
956328.4,1952542.4
956328.4,1952542.4
955991.5,1952534.6
955767.7,1952519.5
955767.7,1952519.5
955569.8,1952502.4
955346,1952487.2
955346,1952487.2
955287.1,1952483.9
955173.1,1952480.3
954977.3,1952467.3
954977.3,1952467.3
954794.4,1952456.3
954734.4,1952450
954643.5,1952448.5
954643.5,1952448.5
