"x","y"
960554.5,1958622.7
960561.5,1958630.7
960656,1958708.2
960861.1,1958867.2
960907.1,1958876.4
960940.1,1958873.6
960940.1,1958873.6
961042.1,1958859.2
961067.1,1958852.3
961098.2,1958839.5
961098.2,1958839.5
961122.2,1958827.6
961137.3,1958814.7
961144.4,1958799.7
961157.6,1958764.8
961171.9,1958699.9
961175.1,1958669.9
961177.7,1958554
961175.3,1958432
961176.6,1958380.1
961184.1,1958283.1
961188.2,1958269.2
961192.2,1958263.2
961199.2,1958259.2
961211.2,1958257.3
961291.1,1958270.7
961316.4,1958217.9
961316.4,1958217.9
961410.5,1958009.4
961439.9,1957927.6
961458.2,1957873.7
961458.2,1957873.7
961488.7,1957775.9
961514.2,1957682.1
961528.6,1957599.2
961528.6,1957599.2
961531.7,1957581.2
961538.8,1957572.3
961544.8,1957568.3
961557.8,1957564.4
961592.7,1957572.6
961618.7,1957576.7
961624.7,1957572.7
961688.7,1957390.1
961693.7,1957382.2
961719.8,1957361.3
961720.9,1957351.3
961716.9,1957341.3
961701,1957331.2
961682,1957325.1
961662,1957323
961658,1957326
961640.9,1957357.9
961629.8,1957365.8
961618.8,1957367.8
961612.8,1957368.7
961612.8,1957368.7
961599.8,1957366.7
961552.9,1957355.4
961502,1957334.2
961440.2,1957303.8
961398.3,1957282.6
961359.5,1957256.4
961299.8,1957211.1
961299.8,1957211.1
961123.5,1957088.2
961123.5,1957088.2
960848.6,1956903.8
960848.6,1956903.8
960506.9,1956679.1
960506.9,1956679.1
960423.2,1956629.7
960206,1956483.6
960206,1956483.6
960157.2,1956458.3
959984.9,1956342.5
959984.9,1956342.5
959957,1956324.3
959913.1,1956304.1
959856.3,1956268.8
959827.4,1956244.7
959702,1956153
959654.2,1956113.8
959590.6,1956046.5
959590.6,1956046.5
959572.7,1956027.4
959549.8,1956010.3
959531.8,1956001.2
959508.9,1955995.1
959474.9,1955990.9
959445.9,1955991.7
959354.9,1956004.2
959354.9,1956004.2
959205.8,1956021.4
958971.7,1956054.2
958971.7,1956054.2
958921.7,1956060.9
958845.7,1956075.5
958789.7,1956082.2
958750.7,1956082
958725.8,1956066.9
958716.9,1956046.8
958715,1956017.8
958724.2,1955994.9
958778.7,1955890.2
958778.7,1955890.2
958824.1,1955801.5
958877,1955645.8
958877,1955645.8
958960.3,1955392.4
959008.5,1955151.7
959008.5,1955151.7
959041.4,1954991.9
959049.7,1954929
959053,1954875
959051.7,1954739.1
959048.1,1954672.1
959038.3,1954622.1
959032.4,1954603
959020.6,1954576
959001.8,1954544.9
958966,1954503.7
958966,1954503.7
958756.4,1954245.7
958725.7,1954198.5
958640.4,1954074.1
958640.4,1954074.1
958582.9,1953986.9
958479.7,1953847.4
958467.6,1953849.3
958453.6,1953851.2
958435.7,1953844.1
958425.7,1953834.1
958416.8,1953821
958413.9,1953804
958416,1953783.1
958416,1953783.1
958412,1953777
958196.1,1953591
958060.8,1953479.3
958060.8,1953479.3
957943.3,1953378.7
957907.5,1953351.5
957890.6,1953334.4
957882.7,1953316.4
957881.8,1953299.4
957891,1952880.6
957891,1952880.6
957897.1,1952669.7
957873.3,1952637.6
957838.3,1952643.4
957838.3,1952643.4
957793.3,1952649.2
957753.3,1952647.9
957714.3,1952640.7
957678.4,1952631.6
957638.5,1952619.4
957602.6,1952603.2
957538.8,1952561.8
957447.2,1952503.4
957447.2,1952503.4
957375.4,1952458
957332.6,1952436.8
957295.7,1952421.6
957264.7,1952413.4
957220.7,1952409.2
957001.9,1952403
957001.9,1952403
956670,1952405.3
956583,1952401.8
956475.1,1952395.3
956475.1,1952395.3
956410.1,1952393.9
956104.2,1952392.3
956104.2,1952392.3
956052.3,1952392
955980.3,1952385.6
955918.4,1952371.3
955918.4,1952371.3
955677.8,1952311.1
955571,1952289.5
955494.1,1952280.1
955494.1,1952280.1
955300.2,1952265.1
955300.2,1952265.1
955021.4,1952240.6
955021.4,1952240.6
954861.6,1952227.7
954779.6,1952227.3
954715.6,1952231
954715.6,1952231
954679.6,1952233.8
954644.6,1952240.6
954523.4,1952273.9
954523.4,1952273.9
954350.3,1952312
954332.3,1952311.9
954318.3,1952306.8
954309.4,1952292.8
954308.6,1952258.8
954303.3,1952131.8
954303.3,1952131.8
954301.8,1952035.9
954291.5,1951911.8
954273.9,1951820.8
954245.6,1951706.7
954223.9,1951646.6
954223.9,1951646.6
954213.1,1951609.5
954185.4,1951552.4
954159.6,1951522.3
954141.6,1951509.2
