"x","y"
956072.1,1951295.5
956076.4,1951228.6
956087.6,1951199.6
956099.6,1951186.7
956116.7,1951172.8
956132.7,1951166.9
956158.8,1951160
956325.6,1951176.9
956372.6,1951174.2
956368.8,1951134.1
956365,1951098.1
956371.1,1951079.2
956378.2,1951061.2
956407.3,1951034.4
956415.4,1951019.4
956413.5,1951005.4
956409.5,1950997.4
956400.6,1950992.4
956381.6,1950984.3
956349.7,1950971.1
956317.9,1950933
956310,1950917.9
956306.1,1950903.9
956307.2,1950887.9
956307.2,1950887.9
956308.2,1950883.9
956313.2,1950878.9
956314.2,1950877
956322.2,1950873
956326.2,1950871
956330.2,1950870
956334.2,1950870.1
956339.2,1950869.1
956345.2,1950869.1
956354.2,1950876.2
956357.2,1950884.2
956357,1950918.2
956360.9,1950926.2
956365.9,1950933.2
956369.9,1950934.2
956372.9,1950936.2
956394.8,1950939.4
956409.8,1950942.4
956415.8,1950944.5
956427.8,1950950.5
956431.8,1950951.6
956453.7,1950968.7
956457.6,1950972.7
956459.6,1950979.7
956463.6,1950988.7
956464.5,1950994.7
956466.5,1951002.7
956469.4,1951015.7
956474.3,1951030.7
956475.3,1951033.8
956481.2,1951047.8
956492.1,1951065.8
956493.1,1951069.8
956498.1,1951078.9
956499,1951083.9
956502,1951089.9
956503.9,1951101.9
956536.1,1951076.1
956551.1,1951062.1
956573.3,1951037.3
956589.3,1951020.4
956619.6,1950963.5
956647,1950895.7
956699.4,1950806
956732.7,1950752.2
956750.9,1950724.3
956752,1950695.3
956707.5,1950599.1
956707.5,1950599.1
956701.6,1950586.1
956693.7,1950573.1
956686.7,1950566
956618,1950511.7
956597.2,1950485.6
956531.9,1950362.3
956512.1,1950316.2
956494.4,1950268.1
956488.6,1950223.1
956472.6,1950035.1
956467.7,1950014.1
956461.8,1950000.1
956449.9,1949979
956441,1949967
956422.1,1949954.9
956413.1,1949950.8
956401.1,1949949.8
956379.1,1949948.6
956308.1,1949946.3
956253.2,1949942
956220.2,1949935.8
956186.3,1949924.6
956156.4,1949912.5
956128.4,1949910.3
956100.4,1949906.2
956073.5,1949899
956065.5,1949893
956059.6,1949883
956051.9,1949831
956021.8,1949658.9
956010.2,1949580.8
956000.4,1949546.8
955975.7,1949497.7
955952.9,1949461.6
955926,1949429.4
955916.1,1949419.4
955892.2,1949403.3
955887.2,1949397.2
955715.2,1949220.4
955684.3,1949203.2
955664.4,1949198.1
955630.4,1949196.9
955596.4,1949202.8
955560.3,1949220.6
955544.2,1949229.5
955534.2,1949228.4
955528.3,1949223.4
955524.3,1949211.4
955534.6,1949168.4
955553.8,1949126.6
955575.9,1949094.7
955575,1949079.7
955577.1,1949065.7
955591.1,1949058.8
955600.1,1949061.8
955607.1,1949069.9
955607.1,1949069.9
955618,1949082.9
955614.9,1949097.9
955606.9,1949104.8
955599.9,1949104.8
955586.9,1949101.7
955572.8,1949129.7
955565.7,1949139.6
955569.6,1949150.6
955563.5,1949181.6
955558.4,1949204.6
955551.3,1949217.5
955528.1,1949250.4
955446.8,1949313.9
955427.8,1949323.8
955405.7,1949329.7
955352.7,1949341.4
955336.7,1949348.3
955270.5,1949382
955249.5,1949390.8
955112.5,1949394.1
955100.5,1949397.1
955084.4,1949413
955071.3,1949433.9
955065.2,1949455.8
955062.1,1949474.8
955061,1949490.8
955063.9,1949519.8
955061.8,1949533.8
955052.6,1949570.7
955038.4,1949602.7
955016.2,1949651.5
955002.1,1949676.4
954983.9,1949701.3
954907.6,1949768.9
954894.6,1949776.8
954888.5,1949780.8
954870.5,1949786.7
954855.5,1949788.6
954834.5,1949790.5
954811.5,1949786.4
954790.6,1949780.3
954772.6,1949772.2
954758.7,1949770.1
954716.7,1949768.9
954695.6,1949774.8
954582.5,1949805.2
954557.5,1949815
954488.2,1949867.6
954480.2,1949875.6
954477.2,1949883.6
954472.7,1949967.5
954469.6,1949996.5
954464.4,1950020.5
954450.3,1950050.4
954415,1950112.2
954408.9,1950130.1
954396.5,1950199
954384.2,1950259.9
954379.1,1950274.9
954355.9,1950315.8
954308.5,1950389.5
954275.3,1950432.3
954257.2,1950448.2
954243.2,1950456.1
954226.2,1950461
954191.2,1950459.8
954130.3,1950452.5
954116.2,1950456.4
954078.1,1950477.2
954033.9,1950518
953985.6,1950577.7
953983.6,1950593.7
953986.4,1950620.7
953983.3,1950637.7
953976.3,1950650.6
953957.2,1950670.5
953938.1,1950686.4
953923,1950697.3
953879.9,1950729.1
953838.7,1950756.9
953786.6,1950790.6
953765.5,1950812.5
953752.5,1950818.4
953728.4,1950822.3
953721.5,1950815.2
953719.6,1950784.2
953719.6,1950784.2
953722.8,1950755.3
953729.8,1950751.3
953759.8,1950748.4
953754.2,1950685.4
953751.6,1950595.5
953747.7,1950588.4
953741.7,1950587.4
953697.7,1950591.2
953647.7,1950597.9
953581.6,1950615.5
953553.5,1950630.4
953517.4,1950655.2
953480.2,1950701
953481.4,1950853.9
953462,1950921.8
953448.8,1950957.7
953432.7,1950984.6
953375.3,1951061.3
953365.1,1951094.2
953365.1,1951094.2
953337.4,1951235
953329.1,1951286
953313,1951306.9
953269.6,1951386.6
953273.6,1951393.6
953340.4,1951431
953348.4,1951428
953375.6,1951382.2
953375.6,1951382.2
953425,1951299.5
953424.1,1951291.5
953329.1,1951285
953277.2,1951280.7
953131.3,1951269.9
953112.3,1951266.8
953094.3,1951265.7
953076.3,1951268.6
953064.3,1951277.6
953054.2,1951297.5
952991.3,1951466.1
952979.2,1951488
952962.2,1951494.9
952943.2,1951490.8
952916.2,1951482.7
952904.3,1951475.6
952882.4,1951462.5
952837.6,1951417.3
952809.8,1951391.2
952771.9,1951363
952664.4,1951282.4
952625.6,1951255.2
952447.9,1951212.3
952284.8,1951050.5
952113.8,1950868.7
952051.7,1950701.4
951931.4,1950398.9
951803.1,1950087.3
951693.2,1949870.8
951528.8,1949594
951528.8,1949594
951417.8,1949409.5
951380,1949371.3
951235.6,1949266.6
951172.9,1949209.3
951172.9,1949209.3
950910.3,1948973
950822.7,1948900.6
950437.4,1948607.6
950257.2,1948471.7
949735.5,1948066.1
949735.5,1948066.1
949448.9,1947827.7
949100.4,1947562.9
949100.4,1947562.9
948751,1947293.2
948557.9,1947146.2
948294.1,1946938.9
948279,1946945.8
948189.1,1947123.2
947986.2,1947502
947986.2,1947502
947951.8,1947571.8
947900.2,1947694.5
947844.3,1947866.1
947833,1947934
947789.8,1948156.7
947773.5,1948208.6
947774.5,1948220.6
947783.4,1948228.7
947890.2,1948269.2
947908.2,1948268.3
947927.2,1948258.4
947940.3,1948244.5
947946.3,1948229.5
947943.4,1948211.5
947934.5,1948198.5
947920.6,1948190.4
947903.6,1948189.3
947883.6,1948195.2
947873.5,1948202.2
947841.2,1948271
947833,1948298.9
947814.7,1948355.8
947798.6,1948388.7
947768.3,1948432.5
947690.9,1948517.1
947625.6,1948581.7
947576.4,1948626.4
947512.1,1948674.1
947408.8,1948739.5
947306.5,1948814.9
947226,1948902.5
947133.6,1948984
947068.4,1949033.6
946867.7,1949174.5
946766.4,1949253.9
946651.9,1949345.3
946541.5,1949427.6
946438.2,1949497.1
946281.7,1949607.2
946249.5,1949637
946221.3,1949672.8
946185,1949731.6
946162.8,1949780.5
946108.1,1949906.2
946085.9,1949946
946047.7,1949988.8
946047.7,1949988.8
945974.5,1950041.4
945860.1,1950127.8
945777.7,1950199.3
945656.1,1950321.6
945583.8,1950379.2
945516.6,1950424.8
945454.5,1950453.5
945389.4,1950481.1
945290.2,1950511.6
945172.1,1950548.9
945075.9,1950589.4
944993.7,1950630
944920.5,1950673.6
944848.3,1950727.2
944763.9,1950805.7
944559.7,1951037.5
944338.6,1951274.3
944273.2,1951339.9
944222,1951386.6
944093.5,1951490.9
944093.5,1951490.9
943900.8,1951632.8
943599.8,1951850.1
943286.7,1952084.4
943069.9,1952249.1
942836,1952420.8
942501.9,1952667
941969,1953062
941969,1953062
941811.4,1953176.1
941700.1,1953248.5
941595.8,1953303.9
941382.4,1953405.7
941061.7,1953558
940709,1953719.1
940511.5,1953815
940346.1,1953904.1
940181.7,1953996.2
940158.6,1954013
940138.5,1954032.9
940110.3,1954074.7
940083.1,1954108.6
940071,1954124.5
940045,1954143.4
940014.9,1954155.2
939976.9,1954161
939934.9,1954156.8
939902,1954143.6
939786.4,1954085
939736.5,1954062.8
939688.6,1954051.5
939632.6,1954046.2
939557.6,1954064.8
939303.2,1954150.4
939122.9,1954215.4
938926.7,1954276.4
938861.6,1954291
938801.6,1954298.7
938611.6,1954314.7
938472.6,1954316.9
938438.7,1954315.8
938314.8,1954300.1
938162,1954268.3
937963.3,1954226.3
937803.6,1954182.4
937304.5,1954052.9
936946.1,1953970
936462.9,1953841.5
936287.2,1953797.5
936012.8,1953718.1
935617.5,1953615.1
935561.6,1953598.8
935511.7,1953577.5
935372.1,1953507.8
935269.5,1953451.3
935113.2,1953326.5
935054.5,1953272.2
934838,1953006.2
934777.4,1952937.9
934716.8,1952874.6
934633.2,1952801.2
934549.5,1952745.7
934429.9,1952686.1
934373,1952665.8
934291.2,1952640.4
934224.3,1952628
934127.4,1952614.5
934028.4,1952616
934028.4,1952616
933921.4,1952624.4
933875.4,1952632.2
933705.2,1952674.3
933401.9,1952751.6
933299.8,1952776.1
933189.8,1952797.5
933081.7,1952814.9
932950.7,1952830.2
932847.7,1952837.7
932713.7,1952841.9
932605.7,1952842.4
932448.8,1952834.5
931917.2,1952804.7
931708.4,1952791.6
931284.7,1952768.4
930840,1952743
930507.2,1952724.3
930096.5,1952701.1
929771.7,1952683.4
929589.8,1952675.4
929073.1,1952654.7
928432.5,1952628.3
928125.7,1952616.7
927594,1952593.9
927494.1,1952597.3
927174.1,1952610.6
926901.1,1952627.2
926528.4,1952609.2
926528.4,1952609.2
926187.6,1952592.4
925654.2,1952516.6
925546.3,1952503
925421.5,1952483.4
925308.6,1952464.8
925217.8,1952444.3
925095,1952411.7
925050.1,1952398.4
925000.2,1952382.2
924932.3,1952360.8
924752.8,1952290.9
924685,1952261.6
924583.3,1952212
924417.8,1952122.2
924213.6,1951989.2
924077.2,1951883.5
923976.7,1951805
923884.1,1951733.5
923776.6,1951647
923706.9,1951592.6
923624.3,1951528.2
923563.6,1951478.9
923481.8,1951435.5
923394.1,1951395
923280.4,1951350.5
923133.6,1951312.7
923030.8,1951288.2
922598.5,1951184.9
921821.9,1950989.9
921821.9,1950989.9
921532.4,1950918.4
921447.5,1950892.9
921340.7,1950861.4
921174.1,1950803.5
921017.5,1950742.7
920930.7,1950710.2
920597.5,1950578.5
920211.5,1950424.6
919691.8,1950222.9
919250.9,1950048.6
918730.2,1949844.9
918258.4,1949659.5
917906.2,1949520.7
917782.5,1949472.1
917615,1949403.2
917540.2,1949362.8
917491.4,1949334.6
917443.6,1949307.3
917347,1949238.8
917259.4,1949168.4
917109.2,1949028.7
916978.9,1948906
916751.1,1948695.9
916382.1,1948351.1
916055.8,1948046.5
915666.9,1947683.6
915235.2,1947282.4
914839.3,1946918.5
914771.7,1946854.2
914715,1946799.9
914645.3,1946738.5
914645.3,1946738.5
914570.7,1946684.2
914458.1,1946607.6
914413.2,1946583.4
914264.7,1946508.6
913983.6,1946368.2
913548.9,1946155
913450.2,1946107.4
913195.9,1945994.1
913047.2,1945936.4
912736,1945819.8
912560.4,1945749.9
912413.8,1945689.1
912264.2,1945627.4
912197.4,1945598
912107.7,1945549.6
912002.1,1945479
911900.5,1945401.5
911816,1945326.1
911734.5,1945239.7
911613.4,1945084.1
911555.8,1945001.9
911487.4,1944895.5
911404.2,1944757.2
911349.7,1944667.9
911255.6,1944506.5
911128.7,1944295.9
910868.1,1943862.7
910824.5,1943790.5
910775,1943709.3
910663,1943518.7
910613.5,1943435.5
910559,1943342.3
910559,1943342.3
910521.4,1943280.1
910470.9,1943180.9
910419.5,1943076.6
910355.4,1942916.4
910334.7,1942849.3
910293.6,1942680.1
910279.1,1942593.1
910263.7,1942482.1
910256.2,1942391.1
910252.1,1942228.1
910261,1942042.2
910270.4,1941974.3
910280.7,1941906.4
910349.4,1941587.9
910434.3,1941227.5
910502.8,1940930
910530.5,1940807.2
910530.5,1940807.2
910560.2,1940660.4
910621.9,1940346.8
910631.4,1940250.9
910634.9,1940154
910634.2,1940086
910630.6,1940015
910622.1,1939932
910608.5,1939854
910585,1939748.9
910578.2,1939715.9
910567.4,1939678.8
910551.6,1939637.8
910456.9,1939414.4
910439.1,1939381.3
910378.6,1939291
910286.2,1939168.6
910239.6,1939114.3
910198.8,1939071.1
910121.2,1938999.8
910070.5,1938954.5
910036.6,1938927.3
909980.9,1938887.1
909930,1938856.8
909877.3,1938819.5
909756.7,1938739.9
909591.4,1938625.1
909561.5,1938605
909479.8,1938564.5
909412.9,1938540.2
909375,1938530
909340.1,1938521.8
909276.1,1938512.5
909222.2,1938508.2
909144.2,1938507.8
909102.2,1938509.6
909048.2,1938514.3
908971.2,1938527.9
908925.1,1938539.6
908885.1,1938552.4
908828,1938575.1
908761.8,1938608.7
908706.7,1938642.4
908657.5,1938678.1
908609.3,1938719.9
