"x","y"
946660.1,1939301.1
946686.1,1939306.2
946708.1,1939306.3
946725.1,1939295.4
946806.2,1939287.9
946806.2,1939287.9
946819.2,1939276.9
946860.3,1939250.2
946908.4,1939240.4
946922.3,1939246.5
946955.3,1939257.7
946955.3,1939257.7
946987.2,1939262.8
947067.1,1939287.2
947082,1939297.3
947092.9,1939312.4
947105.7,1939344.4
947035.5,1939576
947035.5,1939576
947000,1939687.7
946933.8,1939921.3
946918.7,1939940.2
946901.6,1939951.1
946882.6,1939953
946810.7,1939936.6
946810.7,1939936.6
946637.1,1939881.7
946553.2,1939856.3
946553.2,1939856.3
946489.4,1939836
946467.3,1939844.9
946460.3,1939854.8
946444.1,1939893.7
946431,1939918.6
946417.9,1939938.6
946406.8,1939952.5
946381.6,1939986.4
946362.4,1940020.2
946336.1,1940088.1
946257,1940302.6
946257,1940302.6
946203.2,1940464.2
946203.2,1940464.2
946189,1940503.1
946132.1,1940672.8
946090.5,1940794.5
946046.8,1940928.2
946046.8,1940928.2
946031.5,1940970.1
946033.5,1940975.1
946066.5,1940978.3
946184.4,1940976.9
946184.4,1940976.9
946455.4,1940974.4
946464.3,1940976.4
946471.3,1940982.4
946475.3,1940989.5
946475.2,1940999.5
946454.9,1941060.3
946454.9,1941060.3
946436.6,1941111.2
946406.1,1941210
946406.1,1941210
946393,1941234.9
946386,1941240.9
946373,1941242.8
946287.2,1941214.4
946287.2,1941214.4
946280.1,1941215.3
946219.2,1941402
946219.2,1941402
946378.1,1941396.8
946387.1,1941402.8
946392,1941416.9
946394,1941429.9
946394,1941429.9
946412.9,1941625.9
946412.9,1941625.9
946417.6,1941691.9
946422.3,1941743.9
946430.2,1941768.9
946430.2,1941768.9
946466,1941787.1
946569.9,1941623.7
946569.9,1941623.7
946586,1941597.8
946607.1,1941575.9
946617.2,1941568
946634.2,1941556.1
946655.3,1941543.2
946680.3,1941533.3
946708.3,1941525.5
946718.4,1941523.6
946746.4,1941520.7
946768.3,1941520.8
946788.3,1941528.9
946803.2,1941541
946812.1,1941560
946827.3,1941710.1
946827.3,1941710.1
946857.3,1942089.1
946857.3,1942089.1
946870.3,1942272.1
946876.9,1942345.1
946884.7,1942386.1
946886.7,1942395.1
946900.4,1942445.2
946923.1,1942503.3
946944.9,1942543.4
946961.7,1942569.4
947184.9,1942905.5
947197.7,1942931.6
947201.6,1942945.6
947201.6,1942955.6
947198.5,1942969.6
947182.4,1942994.5
947156.4,1943001.3
947140.3,1943006.2
947140.3,1943006.2
947103.3,1943021
947091.3,1943020
947078.3,1943009.9
947071.4,1943000.9
947085.7,1942947
947094.7,1942942
947132.8,1942914.2
947045.6,1942779.8
946920.6,1942596.2
946884.9,1942533
946873.1,1942507
946859.3,1942472.9
946849.4,1942439.9
946841.6,1942412.9
946832.8,1942378.8
946814.9,1942177.8
946801.8,1942003.8
946801.8,1942003.8
946768.9,1941600.8
946768.9,1941600.8
946762.2,1941547.8
946755.2,1941540.7
946747.3,1941539.7
946724.3,1941541.6
946700.2,1941547.4
946662.2,1941563.2
946641.1,1941575.1
946641.1,1941575.1
946620,1941590
946577.7,1941650.8
946577.7,1941650.8
946487,1941790.2
946480,1941796.2
946474,1941798.2
946467,1941798.1
946458,1941795.1
946440.1,1941786
946440.1,1941786
946419.2,1941770.9
946414.2,1941762.8
946401.9,1941625.8
946401.9,1941625.8
946382,1941429.8
946382,1941429.8
946380,1941416.8
946214.1,1941423.9
946209.1,1941420.9
946205.1,1941414.9
946206.2,1941403.9
946210.2,1941398.9
946210.2,1941398.9
946229.5,1941333
946271.2,1941215.3
946274.2,1941205.3
946279.2,1941201.3
946286.2,1941202.4
946290.2,1941205.4
946290.2,1941205.4
946378,1941233.9
946384,1941231.9
946390.1,1941218.9
946390.1,1941218.9
946399.2,1941188
946453,1941039.3
946453,1941039.3
946465.2,1940996.4
946356.3,1940997.8
946203.3,1941003
946203.3,1941003
946075.3,1941006.3
946033.4,1941004.1
946021.4,1940997.1
946011.5,1940983
946014.6,1940966
946030.8,1940920.1
946030.8,1940920.1
946078.5,1940779.4
946118.1,1940662.7
946188.2,1940454.1
946188.2,1940454.1
946203.5,1940407.2
946236,1940310.4
946236,1940310.4
946249.2,1940272.5
946343.4,1940021.1
946354.6,1939999.2
946384.8,1939953.4
946398.9,1939935.5
946411,1939919.5
946420,1939903.6
946428.1,1939889.6
946437.2,1939867.7
946443.3,1939851.7
946445.4,1939842.7
946467.4,1939823.9
946492.5,1939818
946517.4,1939824.1
946517.4,1939824.1
946671.1,1939872.9
946821.8,1939919.7
946821.8,1939919.7
946866.7,1939933.9
946871.7,1939934
946877.7,1939932
946886.8,1939907
946953,1939678.5
947032.4,1939418
947032.4,1939418
947062.9,1939318.2
947053,1939306.2
947000.1,1939290.9
946985.2,1939274.8
946964.2,1939268.7
946964.2,1939268.7
946918.3,1939253.5
946903.3,1939248.4
946869.3,1939255.2
946850.3,1939265.1
946832.2,1939280
946811.1,1939292.9
946811.1,1939292.9
946796.1,1939293.8
946733.1,1939300.5
946717.1,1939308.4
946704.1,1939312.3
946688.1,1939312.2
946666.1,1939308.1
946636.2,1939298.9
946628.2,1939291.9
