"x","y"
948715.6,1959809.3
948728.6,1959624.4
948586.6,1959618.7
948563.7,1959611.6
948563.8,1959586.6
948572.1,1959526.6
948582.3,1959497.7
948601.5,1959448.8
948666.9,1959376.2
948711.3,1959303.5
948725.4,1959274.5
948743.8,1959203.7
948743.8,1959203.7
948756.2,1959118.8
948760,1958968.8
948826.6,1958671.3
948819,1958585.3
948819,1958585.3
948794.8,1958254.3
948812.6,1958107.5
948821.8,1958064.5
948839.1,1958009.6
948899.6,1957916
948899.6,1957916
949022.5,1957733.7
949158.2,1957582.5
949158.2,1957582.5
949262.7,1957492.1
949347,1957418.5
949388.3,1957372.8
949531.4,1957155.6
949531.4,1957155.6
949578.7,1957085.9
949745.1,1956817.9
949745.1,1956817.9
949782.4,1956765.1
949778.4,1956754.1
949770.4,1956749
949738.6,1956730.9
949722.6,1956724.8
949656.6,1956720.4
949626.7,1956719.3
949601.7,1956722.2
949567.6,1956737
949539.5,1956748.8
949513.5,1956761.7
949493.4,1956772.6
949470.4,1956781.4
949452.4,1956786.3
949432.3,1956790.2
949414.3,1956791.1
949397.4,1956787
949357.6,1956754.8
949310.8,1956715.6
949274.9,1956693.4
949202.2,1956650.1
949132.4,1956609.7
949097.6,1956581.5
949078.7,1956553.4
949021.5,1956422.2
948986.9,1956341
948986.9,1956341
948923.7,1956191.7
948866.5,1956050.5
948829,1955952.3
948807.2,1955915.2
948797.3,1955901.2
948790.4,1955891.2
948780.4,1955878.1
948757.6,1955857
948748.6,1955850.9
948737.6,1955845.9
948711.7,1955834.8
948616.9,1955803.3
948537.1,1955778.9
948501.2,1955756.7
948490.3,1955742.6
948483.4,1955725.6
948472.4,1955713.5
948456.5,1955703.5
948437.5,1955693.4
948415.6,1955677.2
948401.8,1955656.2
948374.4,1955529.1
948374.4,1955529.1
948372.5,1955517.1
948221.3,1954814.5
948221.3,1954814.5
948179.5,1954599.4
948147.4,1954432.3
948143.4,1954417.3
948135.6,1954385.2
948125.8,1954356.2
948112.9,1954327.1
948101,1954307.1
948092.2,1954286.1
948055.5,1954232.9
947855.8,1953995.9
947855.8,1953995.9
947176.3,1953198.6
947074.9,1953082.1
946958.8,1952924.5
946940.9,1952899.5
946931,1952887.4
946924.1,1952879.4
946918.1,1952869.3
946894.1,1952872.2
946874,1952888.1
946874,1952888.1
946615.1,1953078.7
946345.1,1953285.1
946273.9,1953340.8
946273.9,1953340.8
946014.9,1953538.3
945833.3,1953672.3
945833.3,1953672.3
945721.9,1953755.7
945723.8,1953767.7
945800.3,1953860
945800.3,1953860
945827.1,1953899.2
945859.9,1953934.3
945879.7,1953960.4
945879.6,1953973.4
945874.6,1953986.4
945863.5,1953996.3
945670,1954113.2
945649.9,1954122.1
945627,1954122
945603,1954113.9
945462.7,1953985.2
945408,1953941.9
945158.9,1953782.7
945158.9,1953782.7
944790.3,1953547.8
944639.7,1953491
944461,1953439.1
944323.3,1953388.4
944224.6,1953338.9
944142.9,1953287.5
944109.1,1953260.3
944073.3,1953224.1
944027.5,1953185.9
944007.6,1953169.8
943966.7,1953154.6
943934.7,1953153.4
943904.7,1953158.2
943879.7,1953167.1
943840.6,1953184.9
943706.2,1953272.1
943576.7,1953364.4
943496.5,1953410
943188.5,1953632.2
942742.9,1953956.8
942314.4,1954277.4
941926,1954565.2
941554.7,1954835.1
941460.4,1954907.6
941369.9,1955005.1
941328.6,1955054.8
941278.2,1955135.5
941121.9,1955391.6
941094.7,1955435.5
941053.1,1955550.2
941057.9,1955583.2
941070.8,1955607.3
941094.7,1955623.4
941109.7,1955630.5
941142.6,1955633.6
941177.7,1955619.8
941193.8,1955603.9
941206.9,1955584
941216.1,1955543
941214.3,1955510.1
941105.5,1955290.6
940978.9,1955025
940898.6,1954903.6
940848.9,1954842.4
940424.3,1954426.3
940218.5,1954222.3
940163.7,1954177
940117.9,1954146.8
940062.1,1954117.5
939947.4,1954072.9
939881.5,1954058.5
939790.6,1954042.1
939743.6,1954037.8
939710.6,1954039.6
939672.6,1954040.4
939632.6,1954046.2
939576.6,1954058.9
939490.5,1954087.4
939352.3,1954135.7
939088.9,1954226.3
939028.8,1954246.9
938992.7,1954258.7
938919.7,1954281.3
938846.6,1954293.9
938728.6,1954306.3
938614.6,1954316.7
938539.6,1954318.3
938437.6,1954317.8
938348.7,1954306.3
938253.9,1954289.8
938125.1,1954263.1
937992.3,1954233.4
937651.9,1954145.7
937145.7,1954018
936736.4,1953916.9
936178.4,1953767
935815.1,1953675.1
935612.4,1953621
935551.6,1953599.7
935468.8,1953564.3
935327.2,1953494.6
935280.4,1953466.3
935219.7,1953420
935065.4,1953297.3
935025.6,1953251.1
934845.9,1953019.2
934819.1,1952982.1
934787.4,1952942.9
934679.9,1952839.4
934594.3,1952776
934506.6,1952723.5
934431.9,1952686.1
934339.1,1952653.7
934265.2,1952637.3
934207.3,1952626
934153.3,1952619.7
934084.4,1952614.3
934028.4,1952616
934028.4,1952616
933921.4,1952624.4
933875.4,1952632.2
933705.2,1952674.3
933401.9,1952751.6
933299.8,1952776.1
933189.8,1952797.5
933081.7,1952814.9
932950.7,1952830.2
932847.7,1952837.7
932713.7,1952841.9
932605.7,1952842.4
932448.8,1952834.5
931917.2,1952804.7
931708.4,1952791.6
931284.7,1952768.4
930840,1952743
930507.2,1952724.3
930096.5,1952701.1
929771.7,1952683.4
929589.8,1952675.4
