"x","y"
958407.7,1960814.5
958407.7,1960799.5
958401.2,1960712.5
958402.3,1960685.5
958416.4,1960677.6
958416.4,1960677.6
958435.5,1960658.7
958613.2,1960516.7
958628.2,1960509.7
958642.2,1960508.8
958656.2,1960510.9
958672.1,1960517
958702.9,1960558.1
958732.6,1960607.3
958732.6,1960607.3
958754.4,1960654.4
958814.7,1960780.6
958856.2,1960862.8
958865.1,1960883.9
958911.6,1960977.1
958911.6,1960977.1
959210.2,1961601.4
959210.2,1961601.4
959381.2,1961963.2
959384.1,1961988.2
959382,1962008.2
959375.9,1962019.2
959356.8,1962035.1
959239.6,1962086.4
959239.6,1962086.4
959038.2,1962172.3
959038.2,1962172.3
959017.2,1962178.2
958993.2,1962182.1
958956.2,1962181.9
958956.2,1962181.9
958763.3,1962168.9
958763.3,1962168.9
958635.4,1962160.2
958635.4,1962160.2
958552.5,1962153.7
958552.5,1962153.7
958394.6,1962141.9
958394.6,1962141.9
958366.6,1962140.8
958359.6,1962146.7
958358.2,1962215.7
958339.2,1962218.6
958323.2,1962213.5
958323.2,1962213.5
958290.3,1962206.3
958272.3,1962207.2
958249.3,1962211.1
958221.2,1962231.9
958128.8,1962317.4
958128.8,1962317.4
958104.7,1962333.3
958095.7,1962339.2
958088.7,1962339.2
958081.7,1962336.2
958079.8,1962311.2
958077.9,1962291.2
958072,1962280.1
958061.1,1962263.1
958060.1,1962252.1
958085.3,1962213.2
958102.4,1962200.3
958102.4,1962200.3
958122.4,1962200.4
958238.3,1962203
958267.4,1962196.2
958289.4,1962195.3
958328.3,1962203.5
958328.3,1962203.5
958341.3,1962208.6
958344.6,1962143.6
958348.7,1962129.7
958355.7,1962121.7
958365.7,1962120.8
958501.6,1962130.5
958501.6,1962130.5
958679.5,1962143.4
958679.5,1962143.4
958775.4,1962149.9
958775.4,1962149.9
958962.3,1962161.9
958962.3,1962161.9
958982.3,1962162
958994.3,1962161.1
959011.3,1962157.2
959232.7,1962066.4
959232.7,1962066.4
959355,1962011.1
959357,1962005.1
959259.1,1961796.6
959259.1,1961796.6
959133.6,1961537.1
959133.6,1961537.1
959085.1,1961436.8
958974.4,1961204.3
958924,1961099.1
958906.2,1961059
958906.2,1961059
958687.6,1960611
958687.6,1960611
958670.8,1960584.9
958654.9,1960560.9
958631.1,1960529.7
958619.1,1960529.7
958448.4,1960670.7
