"x","y"
941568.9,1948008.8
941547.7,1948059.7
941626.6,1948066.1
941626.6,1948066.1
941667.6,1948068.3
942026.3,1948093.2
942061.3,1948094.4
942061.3,1948094.4
942326.1,1948113.8
942343,1948122.9
942344.9,1948141.9
942305.5,1948229.6
942305.5,1948229.6
942213.5,1948428.1
942206.4,1948437
942198.4,1948443
942187.4,1948443.9
942174.4,1948440.8
942031.9,1948355.1
941933,1948349.6
941933,1948349.6
941750.1,1948336.6
941635.2,1948330
941542.2,1948518.5
941542.2,1948518.5
941512.9,1948579.3
941467.5,1948672
941443.7,1948821.8
941443.7,1948821.8
941431.4,1948876.7
941420.1,1948937.7
941602.5,1949023.6
941602.5,1949023.6
941717.2,1949078.2
941775.9,1949137.5
941817.6,1949180.7
941824.6,1949190.7
941828.5,1949204.7
941826.4,1949219.7
941823.4,1949224.7
941823.4,1949224.7
941756.8,1949338.3
941730.6,1949376.1
941712.5,1949400
941688.3,1949431.9
941655.1,1949474.7
941655.1,1949474.7
941538.4,1949626
941538.4,1949626
941515.2,1949649.9
941470,1949708.6
941446.8,1949741.5
941416.5,1949805.3
941397.1,1949866.2
941389.8,1949930.1
941391.5,1949996.1
941391.5,1949996.1
941393.3,1950210
941393.3,1950210
941396.4,1950578.9
941399.3,1950594.9
941411,1950636
941411,1950636
941477.8,1950875.2
941497.3,1950963.3
941497.3,1950963.3
941540.3,1951137.5
941592.3,1951327.7
941616.9,1951407.8
941616.9,1951407.8
941687.4,1951677
941687.4,1951677
941750.1,1951915.3
941750.1,1951915.3
941783.4,1952052.4
941805,1952133.5
941837.1,1952284.6
941840.1,1952292.6
941851.1,1952292.7
942005.6,1952185.5
942005.6,1952185.5
942455.1,1951877
942455.1,1951877
942605.6,1951773.9
942605.6,1951773.9
942687.8,1951717.3
942911.5,1951570.6
942911.5,1951570.6
943016.8,1951501.1
943022.9,1951492.2
943022,1951481.2
942966.7,1951353.9
942966.7,1951353.9
942869.9,1951125.5
942869.9,1951125.5
942824.5,1951019.3
942759.3,1950869
942673.4,1950672.6
942649.7,1950622.5
