"x","y"
959058.3,1959528.4
959114.3,1959509.7
959199.5,1959482.2
959216.5,1959475.2
959226.5,1959465.3
959315.3,1959321.8
959344.5,1959280
959354.5,1959265.1
959354.5,1959265.1
959375.7,1959239.2
959396.8,1959220.3
959409.8,1959208.4
959409.8,1959208.4
959562.4,1959092.2
959627.6,1959040.6
959649.7,1959019.7
959712.1,1958950.1
959712.1,1958950.1
959768.4,1958889.4
959810.6,1958851.6
959833.7,1958834.8
959882.8,1958804
959991.1,1958734.6
960010.2,1958716.7
960044.4,1958674.9
960069.6,1958638.1
960121,1958564.4
960121,1958564.4
960234.8,1958401
960257.9,1958377.2
960278.1,1958352.3
960314.3,1958306.5
960314.3,1958306.5
960341.5,1958270.7
960353.6,1958254.7
960416,1958173.1
960448.2,1958127.3
960568,1957965
960591.2,1957932.1
960591.2,1957932.1
960615.4,1957899.2
960669.5,1957876.5
960705.5,1957864.7
960716.5,1957860.8
960730.6,1957851.9
960830,1957771.4
960836,1957764.5
960843.1,1957751.5
960847.2,1957732.5
960851.5,1957663.6
960849.7,1957626.6
960850.9,1957598.6
960852.9,1957589.6
960862,1957573.7
960932.4,1957488.1
960932.4,1957488.1
960979.7,1957430.3
961097.5,1957282
961097.5,1957282
961205.1,1957145.6
961306.8,1957020.2
961306.8,1957020.2
961375.2,1956934.6
961519.2,1956743.5
961519.2,1956743.5
961607.8,1956624
961638,1956584.2
961654.1,1956557.2
961664.2,1956538.3
961672.3,1956520.4
961706.8,1956429.6
961706.8,1956429.6
961784.8,1956234.1
961795.9,1956216.1
961805.5,1956093.2
961807.7,1956065.2
961815.3,1955951.3
961824.2,1955768.4
961830.8,1955669.5
961824.9,1955649.5
961831.6,1955518.6
961831.6,1955518.6
961838,1955427.6
961842.5,1955341.7
961843.6,1955325.7
961851.9,1955262.8
961857,1955237.8
961875.5,1955147.9
961879.6,1955127
961879.6,1955127
961896.1,1955036.1
961904.3,1955003.1
961908.4,1954975.2
961932,1954859.3
961941.3,1954802.4
961948.6,1954747.5
961950.7,1954722.5
961949.9,1954700.5
961937.1,1954655.4
961921.7,1954548.4
961909,1954489.3
961900.2,1954461.3
961893.2,1954445.3
961886.3,1954433.2
961834.8,1954353
961834.8,1954353
961815.9,1954323.9
961802.1,1954294.8
961795.2,1954269.8
961792.3,1954253.8
961792.4,1954228.8
961807.1,1954104.9
961807.1,1954104.9
961811.2,1954076
961816.4,1954044
961822.5,1954018.1
961851.9,1953938.2
961864.1,1953900.3
961873.4,1953858.4
961876.5,1953839.4
961878.6,1953819.4
961879.7,1953797.4
961879.7,1953790.4
961879.7,1953790.4
961874,1953559.5
961875.1,1953523.5
961875.1,1953523.5
961881,1953362.6
961874.2,1953321.6
961852.7,1953239.5
961850.7,1953224.5
961844.9,1953203.5
961844.9,1953203.5
961793.9,1953003.3
961769.5,1952908.2
961757.7,1952864.1
961757.7,1952864.1
961745,1952815.1
961738.1,1952796
961717.3,1952743
961699.6,1952699.9
961675.8,1952661.8
961628.3,1952564.5
961605.6,1952517.4
961605.6,1952517.4
961582.8,1952471.3
961567,1952443.3
961514.5,1952355
961514.5,1952355
961357.9,1952096.3
961336.1,1952058.2
961285.5,1951979.9
961285.5,1951979.9
961240,1951907.7
961203.2,1951867.5
961033,1951718.7
961003.2,1951683.5
960996.3,1951674.5
960971.4,1951655.4
960956.4,1951650.3
960944.4,1951650.3
960915.3,1951677.1
960915.3,1951677.1
960843.9,1951746.7
960707.3,1951873.9
960708.3,1951884.9
960715.2,1951892.9
960715.2,1951892.9
960748,1951926.1
960807.7,1951986.4
960824.6,1952004.5
960854.4,1952038.6
960857.4,1952045.6
960885.8,1952149.8
960889.7,1952166.8
960893.5,1952203.8
960893.5,1952203.8
960910.3,1952422.8
960910.3,1952422.8
960928.9,1952683.8
960941.9,1952692.9
960995.9,1952691.1
960995.9,1952691.1
961247.8,1952686.5
961247.8,1952686.5
961441.8,1952681.5
961441.8,1952681.5
961639.7,1952676.6
961673.7,1952673.7
961697.7,1952680.9
