"x","y"
943485,1943893.5
943459,1943897.4
943412.8,1943936.1
943393.7,1943956
943377.7,1943968.9
943307.5,1943994.5
943307.5,1943994.5
943097.5,1944020.4
943081.5,1944020.3
943074.5,1944017.3
943071.5,1944012.3
943069.6,1943993.3
943069.6,1943993.3
943062.1,1943905.3
943056.5,1943831.3
943055.7,1943802.3
943049.7,1943802.3
943049.7,1943802.3
942950.7,1943797.7
942950.7,1943797.7
942901.8,1943791.5
942887.8,1943789.4
942867.8,1943782.3
942859.4,1943867.2
942854.9,1943952.2
942843.9,1943966.1
942843.9,1943966.1
942795.9,1943970.8
942760.8,1943979.6
942720.8,1943995.4
942699.7,1944005.3
942666.6,1944027.1
942666.6,1944027.1
942654.6,1944031.1
942645.6,1944038
942630.5,1944049.9
942620.5,1944061.9
942620.5,1944061.9
942614.5,1944061.9
942608.5,1944060.8
942604.5,1944053.8
942607.7,1944019.8
942614,1943952.9
942619.3,1943893.9
942619.3,1943893.9
942620.5,1943870
942630.1,1943751.1
942630.1,1943751.1
942632.1,1943745.1
942640.1,1943742.1
942686.1,1943744.4
942719.1,1943747.5
942726.1,1943743.6
942727.3,1943712.6
942727.3,1943712.6
942733.8,1943618.7
942733.8,1943618.7
942733.8,1943606.7
942696.9,1943603.5
942649.9,1943601.2
942635.9,1943602.1
942635.9,1943602.1
942622.9,1943600.1
942611.9,1943603
942605.9,1943599
942601,1943578
942606.1,1943571
942628.1,1943561.1
942633.1,1943564.1
942629.1,1943568.1
942610,1943575
942608,1943579
942611.9,1943595
942617.9,1943593
942640.9,1943596.2
942640.9,1943596.2
942681.9,1943596.4
942687.9,1943599.4
942691.8,1943604.4
942689.5,1943673.4
942689.5,1943673.4
942685.1,1943738.3
942685.1,1943738.3
942681,1943757.3
942673.4,1943888.2
942673.4,1943888.2
942668,1943950.2
942662.7,1944016.1
942662.7,1944016.1
942670.7,1944015.2
942699.8,1943998.3
942717.8,1943989.4
942752.9,1943975.6
942795.9,1943964.9
942843.9,1943958.1
942843.9,1943958.1
942846,1943952.1
942851.3,1943878.2
942858.8,1943786.2
942859.9,1943778.3
942865.9,1943774.3
942872.9,1943774.3
942893.8,1943783.4
942901.8,1943784.5
942951.8,1943788.7
942951.8,1943788.7
942994.7,1943792
943006.7,1943791
943049.7,1943794.3
943049.7,1943794.3
943055.7,1943793.3
943064.7,1943794.3
943073.7,1943797.4
943079.7,1943802.4
943086.3,1943877.4
943096.6,1943997.4
943096.6,1943997.4
943097.5,1944010.4
943171.6,1944001.8
943253.6,1943991.3
943266.6,1943987.3
943306.6,1943980.6
943306.6,1943980.6
943360.7,1943964.8
943371.7,1943959.9
943453.1,1943885.4
943461.1,1943879.4
943466.1,1943876.4
943475.1,1943874.5
943484.1,1943874.5
